"tax_id","species_id","parent_tax_id","rank","name"
"884557",23841,"362175","species","Pristiphora leucopus"
"884558",23842,"362175","species","Pristiphora maesta"
"1384713",23843,"362175","species","Pristiphora melanocarpa"
"884559",23844,"362175","species","Pristiphora mollis"
"1385013",23845,"362175","species","Pristiphora monogyniae"
"1385015",23846,"362175","species","Pristiphora nigella"
"884561",23847,"362175","species","Pristiphora nigriceps"
"1385016",23848,"362175","species","Pristiphora pallidiventris"
"1385018",23849,"362175","species","Pristiphora parva"
"884563",23850,"362175","species","Pristiphora punctifrons"
"884564",23851,"362175","species","Pristiphora retusa"
"1423265",23852,"362175","species","Pristiphora ruficornis"
"1889550",23853,"362175","species","Pristiphora rufipes"
"884566",23854,"362175","species","Pristiphora saxesenii"
"1385023",23855,"362175","species","Pristiphora staudingeri"
"884568",23856,"362175","species","Pristiphora testacea"
"1385026",23857,"362175","species","Pristiphora tetrica"
"884570",23858,"362175","species","Pristiphora wesmaeli"
"65155",,"65154","genus","Pristomerus"
"65241",23860,"65155","species","Pristomerus vulnerator"
"360696",,"84394","family","Proalidae"
"360694",,"360696","genus","Proales"
"360695",23862,"360694","species","Proales doliaris"
"1087462",23863,"360694","species","Proales fallaciosa"
"63228",,"63227","genus","Proasellus"
"1281949",23868,"63228","species","Proasellus cavaticus"
"63229",23869,"63228","species","Proasellus coxalis"
"1281978",23870,"63228","species","Proasellus hermallensis"
"1282001",23871,"63228","species","Proasellus meridianus"
"209718",,"1874319","genus","Probezzia"
"1874298",23872,"209718","species","Probezzia seminigra"
"495493",,"172511","genus","Probolus"
"495494",23880,"495493","species","Probolus concinnus"
"6726",,"72430","genus","Procambarus"
"197206",23884,"6726","species","Procambarus acutus"
"643729",23885,"6726","species","Procambarus alleni"
"6728",23886,"6726","species","Procambarus clarkii"
"215716",23887,"6726","species","Procambarus fallax"
"2065263",23888,"6726","species","Procambarus virginalis"
"122239",,"122238","genus","Proceraea"
"122240",23891,"122239","species","Proceraea cornuta"
"199214",,"122238","genus","Procerastea"
"884661",23892,"199214","species","Procerastea nematodes"
"2419828",,"58257","genus","Proceroplatus"
"2419829",23893,"2419828","species","Proceroplatus trinidadensis"
"115582",,"6694","superfamily","Processoidea"
"342620",,"115582","family","Processidae"
"342621",,"342620","genus","Processa"
"342623",23895,"342621","species","Processa edulis"
"1129509",23896,"342621","species","Processa modica"
"1005906",23897,"342621","species","Processa nouveli"
"753410",,"456476","genus","Prochoreutis"
"753411",23899,"753410","species","Prochoreutis myllerana"
"2561637",23900,"753410","species","Prochoreutis sehestediana"
"286510",,"43854","genus","Prochyliza"
"1763391",23903,"286510","species","Prochyliza nigrimana"
"133102",,"387118","genus","Prociphilus"
"1425413",23904,"133102","species","Prociphilus bumeliae"
"396701",23906,"133102","species","Prociphilus pini"
"527824",23907,"133102","species","Prociphilus xylostei"
"191631",,"43810","tribe","Procladini"
"191633",,"191631","genus","Procladius"
"700373",23908,"191633","species","Procladius choreus"
"1278994",23909,"191633","species","Procladius culiciformis"
"1887145",23912,"191633","species","Procladius rufovittatus"
"1278996",23913,"191633","species","Procladius sagittalis"
"1686288",23915,"191633","species","Procladius signatus"
"65176",,"7408","subfamily","Helictinae"
"65312",,"65176","genus","Proclitus"
"1667552",23920,"65312","species","Proclitus paganus"
"1667553",23921,"65312","species","Proclitus praetor"
"248186",,"172515","genus","Procloeon"
"1592913",23923,"248186","species","Procloeon bifidum"
"248187",23925,"248186","species","Procloeon pennulatum"
"1592912",23926,"248186","species","Procloeon pulchrum"
"1661418",,"30189","genus","Prococcus"
"1661419",23927,"1661418","species","Prococcus acutissimus"
"341381",,"116139","genus","Procraerus"
"346832",23928,"341381","species","Procraerus tibialis"
"1537947",,"1046325","no rank","unclassified Lumbricinae"
"1537960",,"1537947","genus","Proctodrilus"
"1537961",23929,"1537960","species","Proctodrilus antipai"
"163156",,"91336","genus","Proctolaelaps"
"2570938",23935,"163156","species","Proctolaelaps pygmaeus"
"2570939",23936,"163156","species","Proctolaelaps scolyti"
"289415",,"289414","genus","Proctophyllodes"
"1611695",23937,"289415","species","Proctophyllodes caulifer"
"474265",23938,"289415","species","Proctophyllodes detruncatus"
"474267",23939,"289415","species","Proctophyllodes glandarinus"
"1111154",23940,"289415","species","Proctophyllodes hipposideros"
"1611704",23941,"289415","species","Proctophyllodes musicus"
"799887",23943,"289415","species","Proctophyllodes pinnatus"
"474271",23944,"289415","species","Proctophyllodes reguli"
"1611709",23946,"289415","species","Proctophyllodes simillimus"
"289416",23947,"289415","species","Proctophyllodes stylifer"
"799890",23948,"289415","species","Proctophyllodes troncatus"
"1611713",23949,"289415","species","Proctophyllodes weigoldi"
"9653",,"9647","genus","Procyon"
"9654",23952,"9653","species","Procyon lotor"
"73930",,"119089","order","Desmodorida"
"2301102",,"73930","suborder","Desmodorina"
"2301104",,"2301102","superfamily","Microlaimoidea"
"293848",,"2301104","family","Microlaimidae"
"293849",,"293848","genus","Prodesmodora"
"293850",23955,"293849","species","Prodesmodora circulata"
"288839",,"59806","genus","Prodiamesa"
"288840",23956,"288839","species","Prodiamesa olivacea"
"288464",,"211266","genus","Prodorylaimus"
"288564",23964,"288464","species","Prodorylaimus mas"
"288465",23966,"288464","species","Prodorylaimus uliginosus"
"430668",,"317581","genus","Profenusa"
"683969",23967,"430668","species","Profenusa pygmaea"
"430669",23968,"430668","species","Profenusa thomsoni"
"317569",,"60522","genus","Profilicollis"
"449646",23969,"317569","species","Profilicollis botulus"
"301520",,"187620","genus","Proisotoma"
"301521",23975,"301520","species","Proisotoma minuta"
"33363",,"130551","genus","Prokelisia"
"33364",23977,"33363","species","Prokelisia marginata"
"1092592",,"75557","genus","Proleptus"
"1981923",23978,"1092592","species","Proleptus obtusus"
"1195455",,"347697","genus","Prolita"
"1195456",23979,"1195455","species","Prolita sexpunctella"
"1870259",23980,"1195455","species","Prolita solutella"
"166252",,"1311940","family","Promesostomidae"
"84132",,"166252","genus","Promesostoma"
"1311908",23981,"84132","species","Promesostoma marmoratum"
"495497",,"65175","genus","Promethes"
"662490",23982,"495497","species","Promethes bridgmani"
"979949",23983,"495497","species","Promethes nigriventris"
"662491",23984,"495497","species","Promethes sulcator"
"251476",,"6383","family","Propappidae"
"251478",,"251476","genus","Propappus"
"251477",23989,"251478","species","Propappus volki"
"1421202",,"1340153","genus","Propebela"
"1421204",23990,"1421202","species","Propebela turricula"
"1569495",,"61982","genus","Propolydesmus"
"1569497",23992,"1569495","species","Propolydesmus testaceus"
"1476842",,"239236","genus","Propsocus"
"1476843",23998,"1476842","species","Propsocus pulchripennis"
"158623",,"263631","genus","Propylea"
"558720",23999,"158623","species","Propylea quattuordecimpunctata"
"39219",,"6170","genus","Prorhynchus"
"1468201",24000,"39219","species","Prorhynchus stagnalis"
"1918293",,"81725","genus","Prosena"
"1918294",24002,"1918293","species","Prosena siberita"
"132707",,"523176","genus","Proserpinus"
"557814",24003,"132707","species","Proserpinus proserpina"
"7190",,"41828","family","Simuliidae"
"43813",,"7190","subfamily","Simuliinae"
"44569",,"43813","tribe","Prosimuliini"
"13645",,"44569","genus","Prosimulium"
"1116920",24005,"13645","species","Prosimulium hirtipes"
"611380",,"43808","genus","Prosmittia"
"1790200",24006,"611380","species","Prosmittia jemtlandica"
"166020",,"2053500","family","Prosorhochmidae"
"166021",,"166020","genus","Prosorhochmus"
"433737",24009,"166021","species","Prosorhochmus claparedii"
"232401",,"99686","genus","Prosotocus"
"232402",24010,"232401","species","Prosotocus confusus"
"528101",,"57993","subfamily","Prostemmatinae"
"347980",,"528101","genus","Prostemma"
"347981",24013,"347980","species","Prostemma guttula"
"1368198",,"947300","genus","Prosternon"
"1490104",24014,"1368198","species","Prosternon tessellatum"
"2498715",,"99677","genus","Prosthodendrium"
"1699362",24015,"2498715","species","Prosthodendrium ascidia"
"99707",,"1550890","family","Prosthogonimidae"
"99713",,"99707","genus","Prosthogonimus"
"232414",24016,"99713","species","Prosthogonimus cuneatus"
"99714",24017,"99713","species","Prosthogonimus ovatus"
"35726",,"2053500","family","Tetrastemmatidae"
"35727",,"35726","genus","Prostoma"
"41366",24020,"35727","species","Prostoma eilhardi"
"348687",,"7056","genus","Protaetia"
"1208530",,"348687","subgenus","Potosia"
"1207109",24021,"1208530","species","Protaetia fieberi"
"2100445",,"348687","subgenus","Liocola"
"1553683",24022,"2100445","species","Protaetia marmorata"
"360077",,"1208530","species","Protaetia cuprea"
"1586430",24023,"360077","subspecies","Protaetia cuprea metallica"
"1960806",,"43807","genus","Protanypus"
"1960807",24024,"1960806","species","Protanypus morio"
"1310045",24025,"640786","species","Protapanteles anchisiades"
"1310046",24028,"640786","species","Protapanteles immunis"
"78500",,"68882","genus","Protaphidius"
"78501",24032,"78500","species","Protaphidius wissmannii"
"187683",,"187632","genus","Protaphorura"
"187684",24033,"187683","species","Protaphorura armata"
"1725400",24034,"187683","species","Protaphorura aurantiaca"
"2041949",24037,"187683","species","Protaphorura campata"
"2714226",24038,"187683","species","Protaphorura cancellata"
"1519113",24040,"187683","species","Protaphorura fimata"
"2714227",24046,"187683","species","Protaphorura pseudovanderdrifti"
"202144",,"122732","genus","Protapion"
"608542",24051,"202144","species","Protapion apricans"
"877732",24052,"202144","species","Protapion assimile"
"878388",24053,"202144","species","Protapion difforme"
"1921172",24054,"202144","species","Protapion dissimile"
"367065",24055,"202144","species","Protapion filirostre"
"202145",24056,"202144","species","Protapion fulvipes"
"877735",24057,"202144","species","Protapion nigritarse"
"878343",24058,"202144","species","Protapion ononidis"
"877737",24059,"202144","species","Protapion trifolii"
"2561641",24060,"202144","species","Protapion varipes"
"2562034",,"572922","genus","Protarchanara"
"2562035",24061,"2562034","species","Protarchanara brevilinea"
"66321",,"66543","genus","Proteinus"
"1971852",24064,"66321","species","Proteinus atomarius"
"1126948",24065,"66321","species","Proteinus brachypterus"
"1553685",24067,"66321","species","Proteinus laevigatus"
"1143101",24068,"66321","species","Proteinus ovalis"
"53684",,"6200","order","Proteocephalidea"
"53702",,"53684","family","Proteocephalidae"
"109198",,"53702","subfamily","Proteocephalinae"
"53703",,"109198","genus","Proteocephalus"
"377152",24071,"53703","species","Proteocephalus ambiguus"
"280490",24072,"53703","species","Proteocephalus cernuae"
"100448",24073,"53703","species","Proteocephalus filicollis"
"281032",24074,"53703","species","Proteocephalus longicollis"
"101341",24075,"53703","species","Proteocephalus macrocephalus"
"100447",24077,"53703","species","Proteocephalus tetrastomus"
"88023",,"88022","genus","Proteroiulus"
"88024",24078,"88023","species","Proteroiulus fuscus"
"144440",,"65204","genus","Proterops"
"1097118",24079,"144440","species","Proterops nigripennis"
"47309",,"670802","genus","Proterorhinus"
"47310",24080,"47309","species","Proterorhinus marmoratus"
"322563",24081,"47309","species","Proterorhinus semilunaris"
"495500",,"274092","genus","Protichneumon"
"1905497",24084,"495500","species","Protichneumon pisorius"
"142901",,"54282","genus","Protocalliphora"
"226133",24086,"142901","species","Protocalliphora azurea"
"92606",,"92602","genus","Protoclythia"
"92607",24087,"92606","species","Protoclythia modesta"
"1445831",24088,"92606","species","Protoclythia rufa"
"188468",,"160440","genus","Protodorvillea"
"394771",24091,"188468","species","Protodorvillea kefersteini"
"47109",,"1649654","family","Protodrilidae"
"205110",,"47109","genus","Protodriloides"
"254032",24092,"205110","species","Protodriloides chaetifer"
"1609202",,"91336","genus","Protogamasellus"
"1609203",24093,"1609202","species","Protogamasellus mica"
"576768",,"1612408","family","Protohydridae"
"1891977",,"576768","genus","Protohydra"
"1891978",24095,"1891977","species","Protohydra leuckarti"
"688429",,"2555566","genus","Protolampra"
"988027",24096,"688429","species","Protolampra sobrina"
"143716",,"143773","genus","Protonemura"
"446492",24099,"143716","species","Protonemura intricata"
"2014044",24100,"143716","species","Protonemura lateralis"
"466578",24101,"143716","species","Protonemura meyeri"
"2604008",24102,"143716","species","Protonemura nitida"
"143718",24103,"143716","species","Protonemura praecox"
"2604010",24104,"143716","species","Protonemura risi"
"34675",,"54282","genus","Protophormia"
"34676",24105,"34675","species","Protophormia terraenovae"
"1603423",,"43854","genus","Protopiophila"
"1603424",24106,"1603423","species","Protopiophila latipes"
"608567",,"122732","genus","Protopirapion"
"1588398",24107,"608567","species","Protopirapion atratulum"
"1262408",,"30189","genus","Protopulvinaria"
"1262409",24109,"1262408","species","Protopulvinaria pyriformis"
"229852",,"229851","family","Haplozetidae"
"940969",,"229852","genus","Protoribates"
"2665124",24113,"940969","species","Protoribates lophotrichus"
"1341293",,"95178","genus","Protoschinia"
"1341294",24114,"1341293","species","Protoschinia scutosa"
"321384",,"148101","subfamily","Protostrongylinae"
"321385",,"321384","genus","Protostrongylus"
"321386",24116,"321385","species","Protostrongylus rufescens"
"55660",,"1779162","family","Suberitidae"
"283544",,"55660","genus","Protosuberites"
"283546",24117,"283544","species","Protosuberites denhartogi"
"96546",,"96541","genus","Protrama"
"96553",24119,"96546","species","Protrama ranunculi"
"51281",,"51280","genus","Protula"
"363316",24120,"51281","species","Protula tubularia"
"1046913",,"708419","genus","Protzia"
"2662658",24125,"1046913","species","Protzia eximia"
"2662659",24126,"1046913","species","Protzia invalvaris"
"1660719",,"1418846","genus","Proutia"
"1660720",24127,"1660719","species","Proutia betulina"
"39220",,"27901","suborder","Dalyellioida"
"66749",,"39220","family","Provorticidae"
"66824",,"66749","genus","Provortex"
"162279",24128,"66824","species","Provortex balticus"
"84083",,"1311940","family","Trigonostomidae"
"297419",,"84083","genus","Proxenetes"
"1311914",24131,"297419","species","Proxenetes karlingi"
"297423",24132,"297419","species","Proxenetes simplex"
